date,time,address,type,neighborhood,npu,x,y
11/10/2015,11:00:00                      ,50 PEACHTREE ST NW,LARCENY-NON VEHICLE,Downtown,M,-84.38926,33.75515
11/10/2015,11:10:00                      ,216 BURBANK DR NW,AGG ASSAULT,Hunter Hills,K,-84.42951,33.76097
11/10/2015,11:30:00                      ,1065 PEACHTREE ST NE,LARCENY-NON VEHICLE,Midtown,E,-84.38295,33.78363
11/10/2015,12:00:00                      ,1629 DEFOORS WALK NW,BURGLARY-RESIDENCE,Underwood Hills,D,-84.42604,33.80778
11/10/2015,12:07:00                      ,75 MARTIN L KING JR DR,LARCENY-FROM VEHICLE,Downtown,M,-84.38992,33.75258
11/10/2015,12:30:00                      ,835 MARTIN L KING JR DR NW,LARCENY-NON VEHICLE,Vine City,L,-84.41457,33.75504
11/10/2015,12:30:00                      ,120 LOGAN ST SE,LARCENY-NON VEHICLE,Capitol Gateway,V,-84.38358,33.74473
11/10/2015,12:30:00                      ,495 CONNALLY ST SE,LARCENY-NON VEHICLE,Summerhill,V,-84.3818,33.73835
11/10/2015,13:30:00                      ,92 BATTLEFIELD AVE SE,BURGLARY-RESIDENCE,Edgewood,O,-84.34721,33.75081
11/10/2015,14:00:00                      ,2310 MARTIN L KING JR DR SW,LARCENY-NON VEHICLE,Florida Heights,I,-84.46544,33.75121
11/10/2015,14:00:00                      ,54 PEACHTREE PARK DR NE,LARCENY-FROM VEHICLE,NULL,E,-84.39083,33.81296
11/10/2015,14:30:00                      ,39 W PACES FERRY RD NW,LARCENY-FROM VEHICLE,South Tuxedo Park,B,-84.38103,33.83989
11/10/2015,14:40:00                      ,1113 SMITH ST SW,BURGLARY-RESIDENCE,Pittsburgh,V,-84.40092,33.7247
11/10/2015,15:00:00                      ,3120 DONALD LEE HOLLOWELL PKWY NW ,AUTO THEFT,Collier Heights,I,-84.48927,33.78382
11/10/2015,16:00:00                      ,3393 PEACHTREE RD NE,LARCENY-NON VEHICLE,Lenox,B,-84.36426,33.84892
11/10/2015,16:00:00                      ,1400 KNOB HILL CT SE,LARCENY-FROM VEHICLE,Custer/McDonough/Guice,W,-84.355,33.7167
11/10/2015,16:00:00                      ,960 SELLS AVE SW,LARCENY-FROM VEHICLE,Harris Chiles,T,-84.42,33.74518
11/10/2015,17:00:00                      ,260 18TH ST,LARCENY-NON VEHICLE,Atlantic Station,E,-84.39682,33.79215
11/10/2015,17:09:00                      ,136 AVERY DR NE,AUTO THEFT,Ansley Park,E,-84.37494,33.79714
11/10/2015,17:15:00                      ,929 CHARLES ALLEN DR NE @APS GRADY HS,LARCENY-NON VEHICLE,Midtown,E,-84.37151,33.78119
11/10/2015,17:30:00                      ,232 CLARKE ST SE,BURGLARY-RESIDENCE,Grant Park,W,-84.38011,33.74412
11/10/2015,18:00:00                      ,415 ARMOUR DR NE,BURGLARY-RESIDENCE,NULL,F,-84.37412,33.81267
11/10/2015,18:00:00                      ,180 CARROLL ST SE,LARCENY-NON VEHICLE,Cabbagetown,N,-84.36791,33.74962
11/10/2015,18:30:00                      ,1811 PIEDMONT AVE NE,LARCENY-FROM VEHICLE,Morningside/Lenox Park,F,-84.36712,33.80461
11/10/2015,19:00:00                      ,1860 PEACHTREE RD NW,LARCENY-FROM VEHICLE,Ardmore,E,-84.39439,33.80586
11/10/2015,19:00:00                      ,3613 MARTIN L KING JR DR NW,LARCENY-FROM VEHICLE,Adamsville,H,-84.5059,33.76033
11/10/2015,19:00:00                      ,1125 LENA ST NW,LARCENY-NON VEHICLE,Washington Park,K,-84.4248,33.75677
11/10/2015,19:15:00                      ,3024 MARTIN L KING JR DR SW,ROBBERY-PEDESTRIAN,Harland Terrace,I,-84.48607,33.7527
11/10/2015,19:15:00                      ,1228 W PACES FERRY RD NW,LARCENY-NON VEHICLE,West Paces Ferry/Northside,A,-84.42869,33.84862
11/10/2015,19:30:00                      ,3850 JONESBORO RD SE @EXPOSITION CENTER,LARCENY-NON VEHICLE,South River Gardens,Z,-84.36362,33.65088
11/10/2015,20:00:00                      ,2521 PIEDMONT RD NE,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,B,-84.36713,33.82412
11/10/2015,20:00:00                      ,950 MONROE DR NE,LARCENY-FROM VEHICLE,Midtown,E,-84.36907,33.78049
11/10/2015,20:00:00                      ,880 VIRGINIA AVE NE,LARCENY-FROM VEHICLE,Virginia Highland,F,-84.35853,33.7824
11/10/2015,20:00:00                      ,2 BAKER ST NW,LARCENY-FROM VEHICLE,Downtown,M,-84.38776,33.76216
11/10/2015,20:00:00                      ,3304 GLENVIEW CIR SW,LARCENY-FROM VEHICLE,Heritage Valley,P,-84.50009,33.70197
11/10/2015,20:11:00                      ,1178 OAK ST SW,BURGLARY-RESIDENCE,West End,T,-84.42635,33.74056
11/10/2015,20:30:00                      ,547 ELMWOOD DR NE,ROBBERY-PEDESTRIAN,Virginia Highland,F,-84.36962,33.78506
11/10/2015,20:40:00                      ,337 LAQUITA DR SE,BURGLARY-RESIDENCE,Lakewood Heights,Y,-84.3779,33.70241
11/10/2015,21:15:00                      ,3547 PARC CIR SW,LARCENY-FROM VEHICLE,Southwest,R,-84.49779,33.6994
11/10/2015,21:20:00                      ,3350 MOUNT GILEAD RD SW,AUTO THEFT,Southwest,R,-84.49855,33.69599
11/10/2015,21:21:00                      ,1233 OAKLAND DR,AGG ASSAULT,Oakland City,S,-84.42769,33.7213
11/10/2015,21:30:00                      ,300 PEACHTREE ST,LARCENY-FROM VEHICLE,Downtown,M,-84.38714,33.76293
11/10/2015,21:45:00                      ,3660 MARTIN L KING JR DR SW,AUTO THEFT,Adamsville,H,-84.5069,33.76076
11/10/2015,21:54:00                      ,1526 VENETIAN DR SW,AUTO THEFT,Venetian Hills,S,-84.43849,33.71437
11/10/2015,22:00:00                      ,JACKSON ST SE / LUCY ST SE,AUTO THEFT,Sweet Auburn,M,-84.37411,33.75236
11/10/2015,22:00:00                      ,1031 DELAWARE AVE SE,LARCENY-FROM VEHICLE,Ormewood Park,W,-84.35404,33.73093
11/10/2015,22:00:00                      ,560 CASANOVA ST SE,AUTO THEFT,Chosewood Park,Y,-84.36942,33.71641
11/10/2015,22:00:00                      ,3459 LENARDO DR SW,AUTO THEFT,Mt. Gilead Woods,P,-84.5019,33.69902
11/10/2015,22:05:00                      ,1801 HOWELL MILL RD NW,LARCENY-NON VEHICLE,Berkeley Park,D,-84.41278,33.80388
11/10/2015,22:05:00                      ,49 HOWELL ST SE,ROBBERY-PEDESTRIAN,Old Fourth Ward,M,-84.36995,33.75294
11/10/2015,22:10:00                      ,1532 MONTREAT AVE SW,ROBBERY-PEDESTRIAN,Cascade Avenue/Road,S,-84.43838,33.72992
11/10/2015,22:19:00                      ,285 CENTENNIAL OLYMPIC P DR NW,LARCENY-FROM VEHICLE,Downtown,M,-84.39146,33.7626
11/10/2015,22:45:00                      ,1109 PEACHTREE WALK NE,LARCENY-FROM VEHICLE,Midtown,E,-84.38616,33.78524
11/10/2015,23:00:00                      ,3070 AZLEE PL NW,LARCENY-FROM VEHICLE,Collier Heights,I,-84.48845,33.78147
11/10/2015,23:00:00                      ,3296 GLENVIEW CIR SW,AUTO THEFT,Heritage Valley,P,-84.50033,33.70196
11/10/2015,23:00:00                      ,1659 MILL ACRES DR SW,LARCENY-FROM VEHICLE,Adams Park,R,-84.46885,33.71185
11/10/2015,23:00:00                      ,895 CUSTER AVE SE,LARCENY-FROM VEHICLE,Custer/McDonough/Guice,W,-84.35943,33.71678
11/10/2015,23:53:00                      ,15 WILLIAM H BORDERS DR SE,LARCENY-FROM VEHICLE,Sweet Auburn,M,-84.37564,33.75378
11/11/2015,00:00:00                      ,2111 PEMBERTON RD SW,BURGLARY-RESIDENCE,Ben Hill Acres,P,-84.50865,33.69673
11/11/2015,00:30:00                      ,2798 PEEK RD NW,RAPE,Collier Heights,I,-84.47402,33.77619
11/11/2015,01:00:00                      ,470 16TH ST NW,LARCENY-FROM VEHICLE,Home Park,E,-84.40468,33.78781
11/11/2015,01:00:00                      ,1565 WOODLAND CIR SE,AUTO THEFT,Custer/McDonough/Guice,W,-84.35197,33.71249
11/11/2015,02:00:00                      ,2430 CHESHIRE BRIDGE RD NE,LARCENY-NON VEHICLE,Lindridge/Martin Manor,F,-84.35224,33.82115
11/11/2015,05:00:00                      ,863 OAK ST SW,BURGLARY-NONRES,West End,T,-84.41678,33.74075
11/11/2015,05:45:00                      ,390 STOVALL ST SE,BURGLARY-RESIDENCE,Ormewood Park,W,-84.35429,33.7436
11/11/2015,06:00:00                      ,3565 ATLANTA INDUSTRIAL PKWY NW,LARCENY-FROM VEHICLE,Atlanta Industrial Park,G,-84.49631,33.79855
11/11/2015,08:00:00                      ,370 PEACHTREE HILLS AVE NE,AUTO THEFT,Peachtree Hills,B,-84.37477,33.81841
11/11/2015,09:00:00                      ,183 MOUNT ZION RD SE,BURGLARY-RESIDENCE,Glenrose Heights,Z,-84.38507,33.67268
11/11/2015,09:41:00                      ,630 JOSEPH E LOWERY BLVD NW,LARCENY-NON VEHICLE,Bankhead,K,-84.4176,33.77188
11/11/2015,10:00:00                      ,475 BAKER CIR NW,BURGLARY-RESIDENCE,Center Hill,J,-84.45795,33.76808
11/11/2015,10:20:00                      ,3350 GREENBRIAR PKWY SW ,ROBBERY-PEDESTRIAN,Greenbriar,R,-84.49773,33.68677
11/11/2015,12:30:00                      ,3561 FAIRBURN PL NW,LARCENY-FROM VEHICLE,Fairburn Heights,H,-84.50403,33.77214
11/11/2015,12:51:00                      ,201 MOURY AVE SW,BURGLARY-RESIDENCE,The Villages at Carver,Y,-84.39276,33.71691
11/11/2015,13:00:00                      ,3685 MANOR CT SW,BURGLARY-RESIDENCE,Fairburn Mays,H,-84.51099,33.7325
11/11/2015,13:00:00                      ,1462 MEMORIAL DR SE,ROBBERY-PEDESTRIAN,Edgewood,O,-84.34018,33.74764
11/11/2015,13:15:00                      ,35 FORSYTH ST SW,LARCENY-NON VEHICLE,Downtown,M,-84.39261,33.75387
11/11/2015,13:20:00                      ,29 MARIETTA ST NW,LARCENY-NON VEHICLE,Downtown,M,-84.39057,33.75509
11/11/2015,13:30:00                      ,71 UNIVERSITY AVE SW,LARCENY-FROM VEHICLE,Peoplestown,V,-84.39007,33.72157
11/11/2015,13:38:00                      ,2001 JAMES JACKSON PKWY NW,LARCENY-NON VEHICLE,Riverside,D,-84.47569,33.81063
11/11/2015,14:00:00                      ,201 MOURY AVE SW,LARCENY-NON VEHICLE,The Villages at Carver,Y,-84.39276,33.71691
11/11/2015,14:13:00                      ,34 PEACHTREE ST NW ,LARCENY-NON VEHICLE,Downtown,M,-84.38957,33.75481
11/11/2015,15:00:00                      ,1801 HOWELL MILL RD NW,LARCENY-NON VEHICLE,Berkeley Park,D,-84.41278,33.80388
11/11/2015,15:00:00                      ,I-85 NB EXPY NE / GA 400 NB EXPY NE,AUTO THEFT,Lindridge/Martin Manor,F,-84.35941,33.82149
11/11/2015,15:10:00                      ,1149 GARIBALDI ST SW,AGG ASSAULT,Pittsburgh,V,-84.39945,33.72353
11/11/2015,15:47:00                      ,690 NEW TOWN CIR SE,ROBBERY-PEDESTRIAN,Thomasville Heights,Z,-84.36154,33.7085
11/11/2015,16:00:00                      ,254 AUBURN AVE NE,AGG ASSAULT,Downtown,M,-84.37932,33.75572
11/11/2015,16:00:00                      ,349 DECATUR ST SE,BURGLARY-RESIDENCE,Sweet Auburn,M,-84.37788,33.74988
11/11/2015,16:00:00                      ,1718 FAIRBURN RD SW,LARCENY-NON VEHICLE,Heritage Valley,P,-84.5067,33.70734
11/11/2015,16:15:00                      ,55 DELMONT DR NE,LARCENY-NON VEHICLE,Garden Hills,B,-84.38138,33.83314
11/11/2015,16:39:00                      ,835 MARTIN L KING JR DR NW,LARCENY-NON VEHICLE,Vine City,L,-84.41457,33.75504
11/11/2015,16:45:00                      ,950 MARIETTA ST NW,ROBBERY-PEDESTRIAN,Marietta Street Artery,E,-84.40822,33.77682
11/11/2015,17:00:00                      ,2330 COUNTY LINE RD SW,BURGLARY-RESIDENCE,Elmco Estates,P,-84.53389,33.69181
11/11/2015,17:25:00                      ,2537 PIEDMONT RD NE,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,-84.36328,33.82403
11/11/2015,17:30:00                      ,590 DUTCH VALLEY RD NE,LARCENY-FROM VEHICLE,Morningside/Lenox Park,F,-84.36774,33.79218
11/11/2015,18:00:00                      ,1931 CHESHIRE BRIDGE RD NE,LARCENY-FROM VEHICLE,Morningside/Lenox Park,F,-84.35965,33.80989
11/11/2015,18:00:00                      ,1275 CAROLINE ST NE ,LARCENY-NON VEHICLE,Edgewood,O,-84.34619,33.75674
11/11/2015,18:30:00                      ,1801 HOWELL MILL RD NW,LARCENY-FROM VEHICLE,Berkeley Park,D,-84.41278,33.80388
11/11/2015,18:30:00                      ,232 FORSYTH ST SW @GREYHOUND STATION,LARCENY-NON VEHICLE,Downtown,M,-84.39636,33.74852
11/11/2015,19:00:00                      ,655 MCGRUDER ST NE,LARCENY-NON VEHICLE,Old Fourth Ward,M,-84.36583,33.75836
11/11/2015,19:00:00                      ,952 ASHBY GRV SW,AUTO THEFT,Ashview Heights,T,-84.41881,33.74972
11/11/2015,19:00:00                      ,625 CASANOVA ST SE,AGG ASSAULT,Benteen Park,W,-84.3677,33.71564
11/11/2015,19:10:00                      ,3221 MARTIN L KING JR DR NW,AGG ASSAULT,NULL,I,-84.49248,33.75241
11/11/2015,19:50:00                      ,2690 METROPOLITAN PKWY SW,LARCENY-NON VEHICLE,Perkerson,X,-84.40737,33.68169
11/11/2015,21:00:00                      ,1789 OAKMONT DR NW,AUTO THEFT,Dixie Hills,J,-84.44556,33.75903
11/11/2015,21:27:00                      ,2854 MANGO CIR NW,AGG ASSAULT,Monroe Heights,G,-84.4816,33.79432
11/11/2015,21:31:00                      ,3378 GREENBRIAR PKWY SW,ROBBERY-RESIDENCE,NULL,P,-84.50204,33.68387
11/11/2015,21:35:00                      ,1187 RALPH D ABERNATHY BLVD SW,LARCENY-NON VEHICLE,West End,T,-84.42658,33.73879
11/11/2015,22:00:00                      ,6012 ALEXANDER CIR NE,LARCENY-NON VEHICLE,North Buckhead,B,-84.3657,33.85507
11/11/2015,22:00:00                      ,3725 PRINCETON LAKES PKWY,LARCENY-FROM VEHICLE,Princeton Lakes,P,-84.50877,33.65777
11/11/2015,22:00:00                      ,486 BLAKE AVE SE,LARCENY-FROM VEHICLE,East Atlanta,W,-84.33804,33.74068
11/11/2015,22:20:00                      ,540 HUMPHRIES ST SW,LARCENY-FROM VEHICLE,Mechanicsville,V,-84.40488,33.7399
11/11/2015,22:30:00                      ,3755 CARMIA DR SW,LARCENY-FROM VEHICLE,Princeton Lakes,P,-84.50908,33.65571
11/11/2015,22:43:00                      ,215 FORSTH ST SW,ROBBERY-PEDESTRIAN,Downtown,M,-84.3968,33.74892
11/11/2015,22:55:00                      ,3200 LENOX RD NE,ROBBERY-PEDESTRIAN,Pine Hills,B,-84.35825,33.84293
11/11/2015,23:00:00                      ,2572 LENOX RD NE,ROBBERY-PEDESTRIAN,Pine Hills,B,-84.35248,33.82467
11/11/2015,23:00:00                      ,2640 MARTIN L KING JR DR SW,AUTO THEFT,Harland Terrace,I,-84.47425,33.75381
11/11/2015,23:20:00                      ,2943 FAIRBURN RD SW,ROBBERY-PEDESTRIAN,Deerwood,P,-84.51468,33.67395
11/11/2015,23:25:00                      ,1296 AVON AVE SW,BURGLARY-RESIDENCE,Oakland City,S,-84.43039,33.7221
11/11/2015,23:30:00                      ,171 HERMER CIR NW,LARCENY-FROM VEHICLE,NULL,I,-84.48541,33.75837
11/12/2015,00:00:00                      ,190 MARIETTA ST NW,LARCENY-NON VEHICLE,Downtown,M,-84.39487,33.75757
11/12/2015,00:00:00                      ,4155 TELL RD SW,LARCENY-NON VEHICLE,Fairburn Tell,P,-84.52421,33.68069
11/12/2015,00:00:00                      ,2001 SYLVAN RD,ROBBERY-PEDESTRIAN,Sylvan Hills,X,-84.42084,33.69988
11/12/2015,00:05:00                      ,1363 LANVALE DR SW,LARCENY-FROM VEHICLE,Oakland City,S,-84.43255,33.7244
11/12/2015,00:17:00                      ,431 MARIETTA ST NW,BURGLARY-RESIDENCE,Downtown,M,-84.39345,33.76782
11/12/2015,00:30:00                      ,3123 HICKMAN DR NW,LARCENY-NON VEHICLE,NULL,I,-84.48906,33.75459
11/12/2015,01:50:00                      ,42 4TH ST NW,LARCENY-FROM VEHICLE,Midtown,E,-84.38859,33.77502
11/12/2015,03:04:00                      ,675 PONCE DE LEON AVE NE @CITY HALL EAST,BURGLARY-NONRES,Old Fourth Ward,M,-84.36504,33.77296
11/12/2015,03:05:00                      ,85 MOUNT ZION RD SW @HIGHBURY COURT APTS,AGG ASSAULT,Glenrose Heights,Z,-84.39133,33.67434
11/12/2015,04:00:00                      ,2069 DODSON DR SW,BURGLARY-RESIDENCE,Campbellton Road,R,-84.47546,33.69874
11/12/2015,05:00:00                      ,504 WOODLAWN AVE NW,AUTO THEFT,Grove Park,J,-84.43635,33.76879
11/12/2015,06:00:00                      ,1400 MOZLEY PL SW,BURGLARY-RESIDENCE,Mozley Park,K,-84.43333,33.75088
11/12/2015,07:30:00                      ,1072 CASCADE AVE SW,LARCENY-NON VEHICLE,Cascade Avenue/Road,S,-84.44581,33.72605
11/12/2015,07:30:00                      ,848 MYRTLE ST NE,BURGLARY-RESIDENCE,Midtown,E,-84.37987,33.77773
11/12/2015,08:00:00                      ,862 HODSON ST,LARCENY-FROM VEHICLE,Pittsburgh,V,-84.40544,33.73065
11/12/2015,09:00:00                      ,1037 MARGARET PL NW,AGG ASSAULT,Grove Park,J,-84.45005,33.78252
11/12/2015,09:00:00                      ,976 OAKLAND DR SW,LARCENY-FROM VEHICLE,Oakland City,S,-84.42686,33.72827
11/12/2015,09:30:00                      ,3340 PEACHTREE ROAD,AUTO THEFT,North Buckhead,B,-84.37089,33.84743
11/12/2015,09:30:00                      ,100 LUCKIE ST NW,AUTO THEFT,Downtown,M,-84.38992,33.7573
11/12/2015,10:21:00                      ,1163 METROPOLITAN PKWY SW,LARCENY-NON VEHICLE,Adair Park,V,-84.40816,33.72317
11/12/2015,10:30:00                      ,15 PEACHTREE ST SW,LARCENY-FROM VEHICLE,Downtown,M,-84.39043,33.75369
11/12/2015,10:45:00                      ,104 PUTNAM CIR NE,BURGLARY-RESIDENCE,East Chastain Park,B,-84.38441,33.85979
11/12/2015,10:50:00                      ,2099 FAIRBURN RD SW,LARCENY-FROM VEHICLE,Kings Forest,P,-84.51048,33.69783
11/12/2015,12:00:00                      ,1114 HARWELL ST NW,BURGLARY-RESIDENCE,Washington Park,K,-84.42429,33.75559
11/12/2015,12:00:00                      ,491 QUILLIAN AVE SE,BURGLARY-RESIDENCE,East Lake,O,-84.29806,33.73925
11/12/2015,12:00:00                      ,303 ATWOOD ST SW,BURGLARY-RESIDENCE,West End,T,-84.42898,33.74687
11/12/2015,12:00:00                      ,94 ORMOND ST SE,LARCENY-NON VEHICLE,Summerhill,V,-84.38484,33.73195
11/12/2015,12:09:00                      ,461 MORELAND AVE SE,AUTO THEFT,Ormewood Park,W,-84.34935,33.74162
11/12/2015,12:18:00                      ,2328 CAMPBELLTON RD SW,AGG ASSAULT,Campbellton Road,R,-84.4634,33.70439
11/12/2015,12:40:00                      ,235 PEACHTREE ST NW,LARCENY-NON VEHICLE,Downtown,M,-84.38918,33.76004
11/12/2015,12:56:00                      ,92 WHITEFOORD AVE SE @UNITY MISSION,LARCENY-FROM VEHICLE,Edgewood,O,-84.34186,33.75083
11/12/2015,13:00:00                      ,478 LINDBERGH PL NE,BURGLARY-RESIDENCE,Lindbergh/Morosgo,B,-84.37106,33.82015
11/12/2015,13:00:00                      ,9 BURBANK DR NW,LARCENY-NON VEHICLE,Hunter Hills,K,-84.42807,33.7553
11/12/2015,13:37:00                      ,1801 HOWELL MILL RD,LARCENY-NON VEHICLE,Berkeley Park,D,-84.41278,33.80388
11/12/2015,13:37:00                      ,1801 HOWELL MILL RD,LARCENY-NON VEHICLE,Berkeley Park,D,-84.41278,33.80388
11/12/2015,13:50:00                      ,111 JAMES P BRAWLEY DR SW,LARCENY-FROM VEHICLE,Atlanta University Center,T,-84.4135,33.75154
11/12/2015,14:00:00                      ,2900 PEACHTREE RD NE,LARCENY-NON VEHICLE,Peachtree Heights West,B,-84.3841,33.83399
11/12/2015,14:00:00                      ,117 LITTLE ST SE,LARCENY-NON VEHICLE,Summerhill,V,-84.38395,33.73298
11/12/2015,14:03:00                      ,987 MORELAND DR SE,AGG ASSAULT,Custer/McDonough/Guice,W,-84.35667,33.70875
11/12/2015,15:00:00                      ,675 WEST PEACHTREE STREET,LARCENY-NON VEHICLE,Midtown,E,-84.38723,33.773
11/12/2015,15:00:00                      ,1212 JAMES JACKSON PKWY NW,BURGLARY-RESIDENCE,Monroe Heights,G,-84.47416,33.79333
11/12/2015,15:00:00                      ,153 GRIFFIN ST NW,BURGLARY-RESIDENCE,Vine City,L,-84.41112,33.75885
11/12/2015,15:00:00                      ,320 WILLIAMS ST NW,LARCENY-FROM VEHICLE,Downtown,M,-84.39054,33.76329
11/12/2015,15:15:00                      ,100 BAGLEY ST NE ,LARCENY-FROM VEHICLE,Garden Hills,B,-84.37391,33.83629
11/12/2015,15:30:00                      ,2025 PEACHTREE RD NE,ROBBERY-RESIDENCE,NULL,E,-84.39294,33.80958
11/12/2015,15:30:00                      ,1420 POLLARD DR SW,LARCENY-FROM VEHICLE,Adams Park,R,-84.45609,33.71724
11/12/2015,15:30:00                      ,358 FRASER ST SE,AUTO THEFT,Capitol Gateway,V,-84.38612,33.74513
11/12/2015,15:35:00                      ,3434 PEACHTREE RD NE,LARCENY-NON VEHICLE,North Buckhead,B,-84.3634,33.85037
11/12/2015,16:00:00                      ,115 STAFFORD ST NW,BURGLARY-RESIDENCE,Hunter Hills,K,-84.4252,33.75822
11/12/2015,16:00:00                      ,800 W MARIETTA ST NW,LARCENY-NON VEHICLE,English Avenue,L,-84.41514,33.78022
11/12/2015,16:15:00                      ,392 MCAFEE ST NW,LARCENY-FROM VEHICLE,Downtown,M,-84.39468,33.76552
11/12/2015,16:50:00                      ,3393 PEACHTREE RD NE,LARCENY-NON VEHICLE,Lenox,B,-84.36212,33.84676
11/12/2015,16:50:00                      ,190 COURTLAND ST NE,AGG ASSAULT,Downtown,M,-84.38431,33.75947
11/12/2015,17:00:00                      ,21 14TH ST NE,LARCENY-NON VEHICLE,Midtown,E,-84.38715,33.7863
11/12/2015,17:00:00                      ,500 MCDANIEL ST SW,AUTO THEFT,Mechanicsville,V,-84.40268,33.74121
11/12/2015,17:00:00                      ,195 ARIZONA AVE NE,LARCENY-FROM VEHICLE,Edgewood,O,-84.3312,33.75902
11/12/2015,17:06:00                      ,3393 PEACHTREE RD NE @Multiple,LARCENY-NON VEHICLE,Lenox,B,-84.36212,33.84676
11/12/2015,17:30:00                      ,875 CREW ST SW,BURGLARY-RESIDENCE,Peoplestown,V,-84.38955,33.731
11/12/2015,17:51:00                      ,1801 HOWELL MILL RD NW,LARCENY-NON VEHICLE,Berkeley Park,D,-84.41278,33.80388
11/12/2015,18:00:00                      ,370 NORTHSIDE DR NW,BURGLARY-RESIDENCE,English Avenue,L,-84.4042,33.76507
